date,close,down,downSize,recovery,redMark,,val
11-Nov-14,3722.84,0,127.89,1309,0,,0
12-Nov-14,3721.3,0,127.79,1310,0,,0
13-Nov-14,3723.58,0,127.93,1311,0,,0
14-Nov-14,3724.92,0,128.01,1312,0,,0
17-Nov-14,3727.86,0,128.19,1313,0,,0
18-Nov-14,3747.74,0,129.41,1314,0,,0
19-Nov-14,3742.35,0,129.08,1315,0,,0
20-Nov-14,3749.87,0,129.54,1316,0,,0
21-Nov-14,3770.03,0,130.78,1317,0,,0
24-Nov-14,3780.88,0,131.44,1318,0,,0
25-Nov-14,3776.94,0,131.2,1319,0,,0
26-Nov-14,3788.42,0,131.9,1320,0,,0
28-Nov-14,3778.96,0,131.32,1321,0,,0
1-Dec-14,3753.31,0,129.75,1322,0,,0
2-Dec-14,3777.47,0,131.23,1323,0,,0
3-Dec-14,3792.68,0,132.16,1324,0,,0
4-Dec-14,3788.34,0,131.9,1325,0,,0
5-Dec-14,3794.68,0,132.29,1326,0,,0
8-Dec-14,3767.7,0,130.63,1327,0,,0
9-Dec-14,3758.87,0,130.09,1328,0,,0
10-Dec-14,3705.51,0,126.83,1329,0,,0
11-Dec-14,3723.32,0,127.92,1330,0,,0
12-Dec-14,3663.1,0,124.23,1331,0,,0
15-Dec-14,3639.97,0,122.81,1332,0,,0
16-Dec-14,3609.06,0,120.92,1333,0,,0
17-Dec-14,3682.7,0,125.43,1334,0,,0
18-Dec-14,3771.72,0,130.88,1335,0,,0
19-Dec-14,3788.97,0,131.94,1336,0,,0
22-Dec-14,3803.94,0,132.85,1337,0,,0
23-Dec-14,3810.78,0,133.27,1338,0,,0
24-Dec-14,3810.39,0,133.25,1339,0,,0
26-Dec-14,3823,0,134.02,1340,0,,0
29-Dec-14,3826.95,0,134.26,1341,0,,0
30-Dec-14,3808.69,0,133.14,1342,0,,0
31-Dec-14,3769.44,0,130.74,1343,0,,0
2-Jan-15,3768.68,0,130.69,1344,0,,0
5-Jan-15,3700.03,0,126.49,1345,0,,0
6-Jan-15,3667.14,0,124.48,1346,0,,0
7-Jan-15,3710.94,0,127.16,1347,0,,0
8-Jan-15,3777.4,0,131.23,1348,0,,0
9-Jan-15,3745.67,0,129.29,1349,0,,0
12-Jan-15,3715.36,0,127.43,1350,0,,0
13-Jan-15,3706.15,0,126.87,1351,0,,0
14-Jan-15,3684.72,0,125.55,1352,0,,0
15-Jan-15,3650.74,0,123.47,1353,0,,0
16-Jan-15,3699.79,0,126.48,1354,0,,0
20-Jan-15,3705.64,0,126.83,1355,0,,0
21-Jan-15,3723.62,0,127.94,1356,0,,0
22-Jan-15,3780.51,0,131.42,1357,0,,0
23-Jan-15,3759.76,0,130.15,1358,0,,0
26-Jan-15,3769.45,0,130.74,1359,0,,0
27-Jan-15,3718.99,0,127.65,1360,0,,0
28-Jan-15,3669.1,0,124.6,1361,0,,0
29-Jan-15,3704.35,0,126.76,1362,0,,0
30-Jan-15,3656.28,0,123.81,1363,0,,0
2-Feb-15,3703.77,0,126.72,1364,0,,0
3-Feb-15,3757.34,0,130,1365,0,,0
4-Feb-15,3742.84,0,129.11,1366,0,,0
5-Feb-15,3782.11,0,131.52,1367,0,,0
6-Feb-15,3770.2,0,130.79,1368,0,,0
9-Feb-15,3754.36,0,129.82,1369,0,,0
10-Feb-15,3794.62,0,132.28,1370,0,,0
11-Feb-15,3795.82,0,132.35,1371,0,,0
12-Feb-15,3833.35,0,134.65,1372,0,,0
13-Feb-15,3849.29,0,135.63,1373,0,,0
17-Feb-15,3856.04,0,136.04,1374,0,,0
18-Feb-15,3855,0,135.98,1375,0,,0
19-Feb-15,3851.53,0,135.77,1376,0,,0
20-Feb-15,3875.6,0,137.24,1377,0,,0
23-Feb-15,3874.46,0,137.17,1378,0,,0
24-Feb-15,3885.27,0,137.83,1379,0,,0
25-Feb-15,3882.95,0,137.69,1380,0,,0
26-Feb-15,3877.85,0,137.38,1381,0,,0
27-Feb-15,3866.42,0,136.68,1382,0,,0
2-Mar-15,3890.32,0,138.14,1383,0,,0
3-Mar-15,3872.71,0,137.06,1384,0,,0
4-Mar-15,3856.51,0,136.07,1385,0,,0
5-Mar-15,3861.29,0,136.36,1386,0,,0
6-Mar-15,3807.04,0,133.04,1387,0,,0
9-Mar-15,3822.42,0,133.98,1388,0,,0
10-Mar-15,3757.83,0,130.03,1389,0,,0
11-Mar-15,3751.2,0,129.62,1390,0,,0
12-Mar-15,3799.43,0,132.58,1391,0,,0
13-Mar-15,3776.44,0,131.17,1392,0,,0
16-Mar-15,3827.62,0,134.3,1393,0,,0
17-Mar-15,3814.91,0,133.52,1394,0,,0
18-Mar-15,3861.39,0,136.37,1395,0,,0
19-Mar-15,3842.62,0,135.22,1396,0,,0
20-Mar-15,3877.26,0,137.34,1397,0,,0
23-Mar-15,3870.49,0,136.93,1398,0,,0
24-Mar-15,3847.05,0,135.49,1399,0,,0
25-Mar-15,3791.13,0,132.07,1400,0,,0
26-Mar-15,3782.21,0,131.52,1401,0,,0
27-Mar-15,3791.9,0,132.11,1402,0,,0
30-Mar-15,3838.65,0,134.98,1403,0,,0
31-Mar-15,3805.27,0,132.93,1404,0,,0
1-Apr-15,3790.66,0,132.04,1405,0,,0
2-Apr-15,3804.14,0,132.86,1406,0,,0
6-Apr-15,3829.31,0,134.4,1407,0,,0
7-Apr-15,3821.49,0,133.93,1408,0,,0
8-Apr-15,3833.2,0,134.64,1409,0,,0
9-Apr-15,3850.29,0,135.69,1410,0,,0
10-Apr-15,3870.31,0,136.91,1411,0,,0
13-Apr-15,3852.93,0,135.85,1412,0,,0
14-Apr-15,3859.22,0,136.24,1413,0,,0
15-Apr-15,3879.1,0,137.45,1414,0,,0
16-Apr-15,3876.17,0,137.27,1415,0,,0
17-Apr-15,3832.33,0,134.59,1416,0,,0
20-Apr-15,3867.82,0,136.76,1417,0,,0
21-Apr-15,3862.15,0,136.42,1418,0,,0
22-Apr-15,3881.93,0,137.63,1419,0,,0
23-Apr-15,3891.46,0,138.21,1420,0,,0
24-Apr-15,3900.24,0,138.75,1421,0,,0
27-Apr-15,3884.1,0,137.76,1422,0,,0
28-Apr-15,3895.21,0,138.44,1423,0,,0
29-Apr-15,3880.9,0,137.56,1424,0,,0
30-Apr-15,3841.78,0,135.17,1425,0,,0
1-May-15,3883.75,0,137.74,1426,0,,0
4-May-15,3895.16,0,138.44,1427,0,,0
5-May-15,3849.41,0,135.64,1428,0,,0
6-May-15,3833.7,0,134.67,1429,0,,0
7-May-15,3849.13,0,135.62,1430,0,,0
8-May-15,3901.01,0,138.79,1431,0,,0
11-May-15,3881.93,0,137.63,1432,0,,0
12-May-15,3870.69,0,136.94,1433,0,,0
13-May-15,3870.36,0,136.92,1434,0,,0
14-May-15,3912.52,0,139.5,1435,0,,0
15-May-15,3915.99,0,139.71,1436,0,,0
18-May-15,3928.15,0,140.46,1437,0,,0
19-May-15,3926.41,0,140.35,1438,0,,0
20-May-15,3923.18,0,140.15,1439,0,,0
21-May-15,3932.9,0,140.75,1440,0,,0
22-May-15,3924.16,0,140.21,1441,0,,0
26-May-15,3883.88,0,137.75,1442,0,,0
27-May-15,3920.11,0,139.96,1443,0,,0
28-May-15,3915.82,0,139.7,1444,0,,0
29-May-15,3891.18,0,138.19,1445,0,,0
1-Jun-15,3899.59,0,138.71,1446,0,,0
2-Jun-15,3895.85,0,138.48,1447,0,,0
3-Jun-15,3904.83,0,139.03,1448,0,,0
4-Jun-15,3871.23,0,136.97,1449,0,,0
5-Jun-15,3865.83,0,136.64,1450,0,,0
8-Jun-15,3841.45,0,135.15,1451,0,,0
9-Jun-15,3843.16,0,135.25,1452,0,,0
10-Jun-15,3889.7,0,138.1,1453,0,,0
11-Jun-15,3897.59,0,138.58,1454,0,,0
12-Jun-15,3870.56,0,136.93,1455,0,,0
15-Jun-15,3852.75,0,135.84,1456,0,,0
16-Jun-15,3874.73,0,137.19,1457,0,,0
17-Jun-15,3882.49,0,137.66,1458,0,,0
18-Jun-15,3921.43,0,140.04,1459,0,,0
19-Jun-15,3900.64,0,138.77,1460,0,,0
22-Jun-15,3924.41,0,140.23,1461,0,,0
23-Jun-15,3927.23,0,140.4,1462,0,,0
24-Jun-15,3898.47,0,138.64,1463,0,,0
25-Jun-15,3887.04,0,137.94,1464,0,,0
26-Jun-15,3886.21,0,137.89,1465,0,,0
29-Jun-15,3805.5,0,132.95,1466,0,,0
30-Jun-15,3815.85,0,133.58,1467,0,,0
1-Jul-15,3843.26,0,135.26,1468,0,,0
2-Jul-15,3842.06,0,135.19,1469,0,,0
6-Jul-15,3827.35,0,134.29,1470,0,,0
7-Jul-15,3850.66,0,135.71,1471,0,,0
8-Jul-15,3787.67,0,131.86,1472,0,,0
9-Jul-15,3796.26,0,132.38,1473,0,,0
10-Jul-15,3843.1,0,135.25,1474,0,,0
13-Jul-15,3885.97,0,137.87,1475,0,,0
14-Jul-15,3903.31,0,138.93,1476,0,,0
15-Jul-15,3900.5,0,138.76,1477,0,,0
16-Jul-15,3931.85,0,140.68,1478,0,,0
17-Jul-15,3936.22,0,140.95,1479,0,,0
20-Jul-15,3939.35,0,141.14,1480,0,,0
21-Jul-15,3922.7,1,140.12,1481,1,3922.7,3922.7
22-Jul-15,3913.75,1,139.57,1482,1,,3922.7
23-Jul-15,3891.79,1,138.23,1483,1,,3922.7
24-Jul-15,3850.15,1,135.68,1484,1,,3922.7
27-Jul-15,3827.93,1,134.32,1485,1,,3922.7
28-Jul-15,3875.37,1,137.22,1486,1,,3922.7
29-Jul-15,3904.21,1,138.99,1487,1,,3922.7
30-Jul-15,3904.64,1,139.02,1488,1,,3922.7
31-Jul-15,3895.8,1,138.48,1489,1,,3922.7
3-Aug-15,3885.07,1,137.82,1490,1,,3922.7
4-Aug-15,3876.44,1,137.29,1491,1,,3922.7
5-Aug-15,3889.99,1,138.12,1492,1,,3922.7
6-Aug-15,3860.92,1,136.34,1493,1,,3922.7
7-Aug-15,3849.96,1,135.67,1494,1,,3922.7
10-Aug-15,3899.36,1,138.69,1495,1,,3922.7
11-Aug-15,3862.81,1,136.46,1496,1,,3922.7
12-Aug-15,3867.37,1,136.73,1497,1,,3922.7
13-Aug-15,3863.03,1,136.47,1498,1,,3922.7
14-Aug-15,3878.16,1,137.4,1499,1,,3922.7
17-Aug-15,3899.1,1,138.68,1500,1,,3922.7
18-Aug-15,3889.6,1,138.1,1501,1,,3922.7
19-Aug-15,3857.74,1,136.15,1502,1,,3922.7
20-Aug-15,3776.36,1,131.16,1503,1,,3922.7
21-Aug-15,3656.67,1,123.84,1504,1,,3922.7
24-Aug-15,3512.65,1,115.02,1505,1,,3922.7
25-Aug-15,3465.19,1,112.12,1506,1,,3922.7
26-Aug-15,3600.73,1,120.41,1507,1,,3922.7
27-Aug-15,3688.6,1,125.79,1508,1,,3922.7
28-Aug-15,3691.3,1,125.96,1509,1,,3922.7
31-Aug-15,3660.75,1,124.09,1510,1,,3922.7
1-Sep-15,3552.65,1,117.47,1511,1,,3922.7
2-Sep-15,3618.25,1,121.49,1512,1,,3922.7
3-Sep-15,3622.66,1,121.76,1513,1,,3922.7
4-Sep-15,3567.41,1,118.37,1514,1,,3922.7
8-Sep-15,3657.32,1,123.88,1515,1,,3922.7
9-Sep-15,3606.8,1,120.78,1516,1,,3922.7
10-Sep-15,3626.14,1,121.97,1517,1,,3922.7
11-Sep-15,3643.54,1,123.03,1518,1,,3922.7
14-Sep-15,3628.87,1,122.14,1519,1,,3922.7
15-Sep-15,3675.48,1,124.99,1520,1,,3922.7
16-Sep-15,3707.62,1,126.96,1521,1,,3922.7
17-Sep-15,3698.74,1,126.41,1522,1,,3922.7
18-Sep-15,3638.99,1,122.75,1523,1,,3922.7
21-Sep-15,3655.64,1,123.77,1524,1,,3922.7
22-Sep-15,3610.7,1,121.02,1525,1,,3922.7
23-Sep-15,3603.49,1,120.58,1526,1,,3922.7
24-Sep-15,3591.37,1,119.84,1527,1,,3922.7
25-Sep-15,3589.71,1,119.74,1528,1,,3922.7
28-Sep-15,3498.61,1,114.16,1529,1,,3922.7
29-Sep-15,3503.13,1,114.44,1530,1,,3922.7
30-Sep-15,3570.17,1,118.54,1531,1,,3922.7
1-Oct-15,3577.47,1,118.99,1532,1,,3922.7
2-Oct-15,3629.04,1,122.15,1533,1,,3922.7
5-Oct-15,3695.61,1,126.22,1534,1,,3922.7
6-Oct-15,3682.33,1,125.41,1535,1,,3922.7
7-Oct-15,3713.36,1,127.31,1536,1,,3922.7
8-Oct-15,3746.12,1,129.31,1537,1,,3922.7
9-Oct-15,3748.96,1,129.49,1538,1,,3922.7
12-Oct-15,3753.73,1,129.78,1539,1,,3922.7
13-Oct-15,3728.48,1,128.23,1540,1,,3922.7
14-Oct-15,3711.11,1,127.17,1541,1,,3922.7
15-Oct-15,3766.43,1,130.56,1542,1,,3922.7
16-Oct-15,3783.64,1,131.61,1543,1,,3922.7
19-Oct-15,3784.72,1,131.68,1544,1,,3922.7
20-Oct-15,3779.44,1,131.35,1545,1,,3922.7
21-Oct-15,3757.91,1,130.03,1546,1,,3922.7
22-Oct-15,3820.49,1,133.87,1547,1,,3922.7
23-Oct-15,3862.65,1,136.45,1548,1,,3922.7
26-Oct-15,3855.29,1,136,1549,1,,3922.7
27-Oct-15,3845.45,1,135.39,1550,1,,3922.7
28-Oct-15,3891.34,1,138.2,1551,1,,3922.7
29-Oct-15,3890.04,1,138.12,1552,1,,3922.7
30-Oct-15,3871.33,1,136.98,1553,1,,3922.7
2-Nov-15,3917.3,1,139.79,1554,0,,0
3-Nov-15,3928.05,1,140.45,1555,0,,0
4-Nov-15,3915.52,1,139.68,1556,0,,0
5-Nov-15,3911.89,1,139.46,1557,0,,0
6-Nov-15,3910.98,1,139.4,1558,0,,0
9-Nov-15,3873.37,1,137.1,1559,0,,0
10-Nov-15,3880.23,1,137.52,1560,0,,0
11-Nov-15,3867.71,1,136.76,1561,0,,0
12-Nov-15,3814.29,1,133.49,1562,0,,0
13-Nov-15,3771.59,1,130.87,1563,0,,0
16-Nov-15,3828.46,1,134.35,1564,0,,0
17-Nov-15,3824.14,1,134.09,1565,0,,0
18-Nov-15,3886.26,1,137.89,1566,0,,0
19-Nov-15,3882.06,1,137.63,1567,0,,0
20-Nov-15,3897.45,1,138.58,1568,0,,0
23-Nov-15,3892.8,1,138.29,1569,0,,0
24-Nov-15,3897.67,1,138.59,1570,0,,0
25-Nov-15,3897.57,1,138.58,1571,0,,0
27-Nov-15,3900.74,1,138.78,1572,0,,0
30-Nov-15,3882.84,1,137.68,1573,0,,0
1-Dec-15,3924.63,1,140.24,1574,0,,0
2-Dec-15,3882.38,1,137.65,1575,0,,0
3-Dec-15,3826.74,1,134.25,1576,0,,0
4-Dec-15,3905.31,1,139.06,1577,0,,0
7-Dec-15,3878.31,1,137.4,1578,0,,0
8-Dec-15,3853.48,1,135.88,1579,0,,0
9-Dec-15,3823.9,1,134.07,1580,0,,0
10-Dec-15,3832.93,1,134.63,1581,0,,0
11-Dec-15,3759.09,1,130.11,1582,0,,0
14-Dec-15,3777.22,1,131.22,1583,0,,0
15-Dec-15,3817.36,1,133.67,1584,0,,0
16-Dec-15,3873.12,1,137.09,1585,0,,0
17-Dec-15,3815.46,1,133.56,1586,0,,0
18-Dec-15,3747.56,1,129.4,1587,0,,0
21-Dec-15,3777.15,1,131.21,1588,0,,0
22-Dec-15,3810.85,1,133.27,1589,0,,0
23-Dec-15,3858.47,1,136.19,1590,0,,0
24-Dec-15,3852.31,1,135.81,1591,0,,0
28-Dec-15,3843.94,1,135.3,1592,0,,0
29-Dec-15,3885.55,1,137.85,1593,0,,0
30-Dec-15,3857.9,1,136.16,1594,0,,0
31-Dec-15,3821.6,1,133.93,1595,1,3941.86,3941.86
4-Jan-16,3763.99,1,130.41,1596,1,,3941.86
5-Jan-16,3771.57,1,130.87,1597,1,,3941.86
6-Jan-16,3723.44,1,127.92,1598,1,,3941.86
7-Jan-16,3635.29,1,122.53,1599,1,,3941.86
8-Jan-16,3595.91,1,120.12,1600,1,,3941.86
11-Jan-16,3598.97,1,120.31,1601,1,,3941.86
12-Jan-16,3627.06,1,122.02,1602,1,,3941.86
13-Jan-16,3536.92,1,116.51,1603,1,,3941.86
14-Jan-16,3596.03,1,120.13,1604,1,,3941.86
15-Jan-16,3518.51,1,115.38,1605,1,,3941.86
19-Jan-16,3520.4,1,115.5,1606,1,,3941.86
20-Jan-16,3479.75,1,113.01,1607,1,,3941.86
21-Jan-16,3497.94,1,114.12,1608,1,,3941.86
22-Jan-16,3568.9,1,118.46,1609,1,,3941.86
25-Jan-16,3513.11,1,115.05,1610,1,,3941.86
26-Jan-16,3562.81,1,118.09,1611,1,,3941.86
27-Jan-16,3524.33,1,115.74,1612,1,,3941.86
28-Jan-16,3544.13,1,116.95,1613,1,,3941.86
29-Jan-16,3631.96,1,122.32,1614,1,,3941.86
1-Feb-16,3630.46,1,122.23,1615,1,,3941.86
2-Feb-16,3562.52,1,118.07,1616,1,,3941.86
3-Feb-16,3581.53,1,119.24,1617,1,,3941.86
4-Feb-16,3587.71,1,119.62,1618,1,,3941.86
5-Feb-16,3521.6,1,115.57,1619,1,,3941.86
8-Feb-16,3472.08,1,112.54,1620,1,,3941.86
9-Feb-16,3470.5,1,112.44,1621,1,,3941.86
10-Feb-16,3471.04,1,112.47,1622,1,,3941.86
11-Feb-16,3428.99,1,109.9,1623,1,,3941.86
12-Feb-16,3496.28,1,114.02,1624,1,,3941.86
16-Feb-16,3555.2,1,117.63,1625,1,,3941.86
17-Feb-16,3614.16,1,121.23,1626,1,,3941.86
18-Feb-16,3597.49,1,120.21,1627,1,,3941.86
19-Feb-16,3597.92,1,120.24,1628,1,,3941.86
22-Feb-16,3649.92,1,123.42,1629,1,,3941.86
23-Feb-16,3604.68,1,120.65,1630,1,,3941.86
24-Feb-16,3620.87,1,121.65,1631,1,,3941.86
25-Feb-16,3662.84,1,124.21,1632,1,,3941.86
26-Feb-16,3656.42,1,123.82,1633,1,,3941.86
29-Feb-16,3627.06,1,122.02,1634,1,,3941.86
1-Mar-16,3713.7,1,127.33,1635,1,,3941.86
2-Mar-16,3729.59,1,128.3,1636,1,,3941.86
3-Mar-16,3743.02,1,129.12,1637,1,,3941.86
4-Mar-16,3755.47,1,129.88,1638,1,,3941.86
7-Mar-16,3759.05,1,130.1,1639,1,,3941.86
8-Mar-16,3717.49,1,127.56,1640,1,,3941.86
9-Mar-16,3736.92,1,128.75,1641,1,,3941.86
10-Mar-16,3737.74,1,128.8,1642,1,,3941.86
11-Mar-16,3800.07,1,132.62,1643,1,,3941.86
14-Mar-16,3795.53,1,132.34,1644,1,,3941.86
15-Mar-16,3788.62,1,131.91,1645,1,,3941.86
16-Mar-16,3810.09,1,133.23,1646,1,,3941.86
17-Mar-16,3835.26,1,134.77,1647,1,,3941.86
18-Mar-16,3852.15,1,135.8,1648,1,,3941.86
21-Mar-16,3855.97,1,136.04,1649,1,,3941.86
22-Mar-16,3853.18,1,135.87,1650,1,,3941.86
23-Mar-16,3828.58,1,134.36,1651,1,,3941.86
24-Mar-16,3827.14,1,134.27,1652,1,,3941.86
28-Mar-16,3829.26,1,134.4,1653,1,,3941.86
29-Mar-16,3863.8,1,136.52,1654,1,,3941.86
30-Mar-16,3881.01,1,137.57,1655,1,,3941.86
31-Mar-16,3873.11,1,137.09,1656,1,,3941.86
1-Apr-16,3897.66,1,138.59,1657,1,,3941.86
4-Apr-16,3886,1,137.88,1658,1,,3941.86
5-Apr-16,3846.59,1,135.46,1659,1,,3941.86
6-Apr-16,3888.41,1,138.02,1660,1,,3941.86
7-Apr-16,3841.98,1,135.18,1661,1,,3941.86
8-Apr-16,3852.72,1,135.84,1662,1,,3941.86
11-Apr-16,3842.17,1,135.19,1663,1,,3941.86
12-Apr-16,3879.42,1,137.47,1664,1,,3941.86
13-Apr-16,3918.95,1,139.89,1665,1,,3941.86
14-Apr-16,3920.03,1,139.96,1666,1,,3941.86
15-Apr-16,3916.17,1,139.72,1667,1,,3941.86
18-Apr-16,3941.86,1,141.29,1668,1,,3941.86
19-Apr-16,3954.01,0,142.04,1669,0,,0
20-Apr-16,3957.25,0,142.24,1670,0,,0
21-Apr-16,3936.8,0,140.98,1671,0,,0
22-Apr-16,3937,0,141,1672,0,,0
25-Apr-16,3929.88,0,140.56,1673,0,,0
26-Apr-16,3937.23,0,141.01,1674,0,,0
27-Apr-16,3944.02,0,141.43,1675,0,,0
28-Apr-16,3907.88,0,139.21,1676,0,,0
29-Apr-16,3888.13,0,138.01,1677,0,,0
2-May-16,3918.53,0,139.87,1678,0,,0
3-May-16,3884.63,0,137.79,1679,0,,0
4-May-16,3862.4,0,136.43,1680,0,,0
5-May-16,3862.4,0,136.43,1681,0,,0
6-May-16,3875.18,0,137.21,1682,0,,0
9-May-16,3878.14,0,137.39,1683,0,,0
10-May-16,3926.63,0,140.36,1684,0,,0
11-May-16,3891.13,0,138.19,1685,0,,0
12-May-16,3890.85,0,138.17,1686,0,,0
13-May-16,3858.17,0,136.17,1687,0,,0
16-May-16,3896.36,0,138.51,1688,0,,0
17-May-16,3860.88,0,136.34,1689,0,,0
18-May-16,3862.25,0,136.42,1690,0,,0
19-May-16,3847.97,0,135.55,1691,0,,0
20-May-16,3871.75,0,137,1692,0,,0
23-May-16,3863.82,0,136.52,1693,0,,0
24-May-16,3916.77,0,139.76,1694,0,,0
25-May-16,3944.33,0,141.45,1695,0,,0
26-May-16,3944.05,0,141.43,1696,0,,0
27-May-16,3961.67,0,142.51,1697,0,,0
31-May-16,3957.95,0,142.28,1698,0,,0
1-Jun-16,3963.1,0,142.59,1699,0,,0
2-Jun-16,3974.76,0,143.31,1700,0,,0
3-Jun-16,3963.23,0,142.6,1701,0,,0
6-Jun-16,3982.74,0,143.8,1702,0,,0
7-Jun-16,3987.96,0,144.12,1703,0,,0
8-Jun-16,4001.98,0,144.97,1704,0,,0
9-Jun-16,3995.28,0,144.56,1705,0,,0
10-Jun-16,3958.68,0,142.32,1706,0,,0
13-Jun-16,3927.73,0,140.43,1707,0,,0
14-Jun-16,3920.93,0,140.01,1708,0,,0
15-Jun-16,3914.02,0,139.59,1709,0,,0
16-Jun-16,3926.93,0,140.38,1710,0,,0
17-Jun-16,3914.15,0,139.6,1711,0,,0
20-Jun-16,3936.91,0,140.99,1712,0,,0
21-Jun-16,3947.94,0,141.67,1713,0,,0
22-Jun-16,3941.45,0,141.27,1714,0,,0
23-Jun-16,3994.18,0,144.5,1715,0,,0
24-Jun-16,3850.7,0,135.71,1716,0,,0
27-Jun-16,3781.02,0,131.45,1717,0,,0
28-Jun-16,3849.05,0,135.61,1718,0,,0
29-Jun-16,3915.1,0,139.66,1719,0,,0
30-Jun-16,3968.21,0,142.91,1720,0,,0
1-Jul-16,3976.68,0,143.43,1721,0,,0
5-Jul-16,3949.72,0,141.78,1722,0,,0
6-Jul-16,3972.26,0,143.16,1723,0,,0
7-Jul-16,3969.19,0,142.97,1724,0,,0
8-Jul-16,4029.75,0,146.67,1725,0,,0
11-Jul-16,4043.49,0,147.52,1726,0,,0
12-Jul-16,4071.85,0,149.25,1727,0,,0
13-Jul-16,4072.77,0,149.31,1728,0,,0
14-Jul-16,4094.28,0,150.62,1729,0,,0
15-Jul-16,4090.49,0,150.39,1730,0,,0
18-Jul-16,4100.4,0,151,1731,0,,0
19-Jul-16,4094.61,0,150.64,1732,0,,0
20-Jul-16,4112.61,0,151.75,1733,0,,0
21-Jul-16,4097.82,0,150.84,1734,0,,0
22-Jul-16,4116.5,0,151.98,1735,0,,0
25-Jul-16,4104.13,0,151.23,1736,0,,0
26-Jul-16,4105.57,0,151.32,1737,0,,0
27-Jul-16,4100.81,0,151.02,1738,0,,0
28-Jul-16,4107.75,0,151.45,1739,0,,0
29-Jul-16,4114.51,0,151.86,1740,0,,0
1-Aug-16,4109.28,0,151.54,1741,0,,0
2-Aug-16,4083.25,0,149.95,1742,0,,0
3-Aug-16,4097.3,0,150.81,1743,0,,0
4-Aug-16,4099.21,0,150.93,1744,0,,0
5-Aug-16,4134.56,0,153.09,1745,0,,0
8-Aug-16,4131.19,0,152.88,1746,0,,0
9-Aug-16,4132.96,0,152.99,1747,0,,0
10-Aug-16,4122.65,0,152.36,1748,0,,0
11-Aug-16,4142.72,0,153.59,1749,0,,0
12-Aug-16,4139.63,0,153.4,1750,0,,0
15-Aug-16,4151.69,0,154.14,1751,0,,0
16-Aug-16,4129.68,0,152.79,1752,0,,0
17-Aug-16,4138.42,0,153.33,1753,0,,0
18-Aug-16,4147.64,0,153.89,1754,0,,0
19-Aug-16,4142.23,0,153.56,1755,0,,0
22-Aug-16,4139.97,0,153.42,1756,0,,0
23-Aug-16,4148.16,0,153.92,1757,0,,0
24-Aug-16,4126.65,0,152.61,1758,0,,0
25-Aug-16,4121.09,0,152.27,1759,0,,0
26-Aug-16,4114.68,0,151.87,1760,0,,0
29-Aug-16,4136.75,0,153.22,1761,0,,0
30-Aug-16,4129.34,0,152.77,1762,0,,0
31-Aug-16,4120.29,0,152.22,1763,0,,0
1-Sep-16,4120.17,0,152.21,1764,0,,0
2-Sep-16,4137.7,0,153.28,1765,0,,0
6-Sep-16,4150.11,0,154.04,1766,0,,0
7-Sep-16,4150.51,0,154.07,1767,0,,0
8-Sep-16,4141.46,0,153.51,1768,0,,0
9-Sep-16,4039.95,0,147.3,1769,0,,0
12-Sep-16,4099.47,0,150.94,1770,0,,0
13-Sep-16,4039.92,0,147.3,1771,0,,0
14-Sep-16,4037.83,0,147.17,1772,0,,0
15-Sep-16,4079.32,0,149.71,1773,0,,0
16-Sep-16,4063.97,0,148.77,1774,0,,0
19-Sep-16,4063.94,0,148.77,1775,0,,0
20-Sep-16,4065.2,0,148.84,1776,0,,0
21-Sep-16,4109.63,0,151.56,1777,0,,0
22-Sep-16,4136.41,0,153.2,1778,0,,0
23-Sep-16,4112.69,0,151.75,1779,0,,0
26-Sep-16,4077.71,0,149.61,1780,0,,0
27-Sep-16,4104.18,0,151.23,1781,0,,0
28-Sep-16,4126.83,0,152.62,1782,0,,0
29-Sep-16,4088.47,0,150.27,1783,0,,0
30-Sep-16,4121.06,0,152.26,1784,0,,0
3-Oct-16,4108.13,0,151.47,1785,0,,0
4-Oct-16,4088.17,0,150.25,1786,0,,0
5-Oct-16,4107.4,0,151.43,1787,0,,0
6-Oct-16,4109.49,0,151.56,1788,0,,0
7-Oct-16,4096.25,0,150.75,1789,0,,0
10-Oct-16,4115.12,0,151.9,1790,0,,0
11-Oct-16,4063.92,0,148.77,1791,0,,0
12-Oct-16,4068.92,0,149.07,1792,0,,0
13-Oct-16,4056.45,0,148.31,1793,0,,0
14-Oct-16,4057.28,0,148.36,1794,0,,0
17-Oct-16,4045.07,0,147.61,1795,0,,0
18-Oct-16,4069.99,0,149.14,1796,0,,0
19-Oct-16,4079.5,0,149.72,1797,0,,0
20-Oct-16,4074.18,0,149.39,1798,0,,0
21-Oct-16,4073.85,0,149.37,1799,0,,0
24-Oct-16,4093.22,0,150.56,1800,0,,0
25-Oct-16,4077.8,0,149.62,1801,0,,0
26-Oct-16,4070.76,0,149.18,1802,0,,0
27-Oct-16,4058.75,0,148.45,1803,0,,0
28-Oct-16,4046.36,0,147.69,1804,0,,0
31-Oct-16,4045.89,0,147.66,1805,0,,0
1-Nov-16,4018.47,0,145.98,1806,0,,0
2-Nov-16,3992.76,0,144.41,1807,0,,0
3-Nov-16,3976.56,0,143.42,1808,0,,0
4-Nov-16,3970.02,0,143.02,1809,0,,0
7-Nov-16,4058.3,0,148.42,1810,0,,0
8-Nov-16,4075.61,0,149.48,1811,0,,0
9-Nov-16,4121.03,0,152.26,1812,0,,0
